Year,EventName,Driver,GridPosition,LapTime,LapNumber,Stint,Compound,LapPosition,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2019,Mexico Grand Prix,VET,2,1.21.971,6,1,MEDIUM,2,23.5,45.2,780.9,FALSE,43.5,41,1.8
2018,Mexico Grand Prix,MAG,16,1.23.307,6,1,SUPERSOFT,13,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,ALB,5,1.21.920,6,1,MEDIUM,3,23.5,45.2,780.9,FALSE,43.5,41,1.8
2018,Mexico Grand Prix,VAN,15,1.23.545,6,1,ULTRASOFT,14,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,HAM,3,1.21.641,6,1,MEDIUM,4,23.5,45.2,780.9,FALSE,43.5,41,1.8
2018,Mexico Grand Prix,SIR,19,1.24.254,6,1,ULTRASOFT,15,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,GRO,18,1.23.701,6,1,SUPERSOFT,16,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,SAI,7,1.23.482,6,1,SOFT,5,23.5,45.2,780.9,FALSE,43.5,41,1.8
2019,Mexico Grand Prix,BOT,6,1.22.230,6,1,MEDIUM,6,23.3,45.9,780.9,FALSE,43.5,113,1.1
2019,Mexico Grand Prix,NOR,8,1.24.737,6,1,SOFT,7,23.3,45.9,780.9,FALSE,43.5,113,1.1
2019,Mexico Grand Prix,KVY,9,1.23.297,6,1,SOFT,8,23.3,45.9,780.9,FALSE,43.5,113,1.1
2019,Mexico Grand Prix,PER,11,1.23.042,6,1,MEDIUM,9,23.3,45.9,780.9,FALSE,43.5,113,1.1
2019,Mexico Grand Prix,GAS,10,1.23.121,6,1,SOFT,10,23.3,45.9,780.9,FALSE,43.5,113,1.1
2018,Mexico Grand Prix,HAR,14,1.22.528,6,2,ULTRASOFT,17,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,RIC,13,1.23.377,6,1,HARD,11,23.3,45.9,780.9,FALSE,43.5,113,1.1
2019,Mexico Grand Prix,HUL,12,1.23.371,6,1,MEDIUM,12,23.3,45.9,780.9,FALSE,43.5,113,1.1
2018,Mexico Grand Prix,OCO,11,1.22.629,6,2,SUPERSOFT,18,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,STR,16,1.23.657,6,1,MEDIUM,13,23.3,45.9,780.9,FALSE,43.5,113,1.1
2019,Mexico Grand Prix,GIO,15,1.23.832,6,1,MEDIUM,14,23.3,45.9,780.9,FALSE,43.5,113,1.1
2019,Mexico Grand Prix,RAI,14,1.23.989,6,1,MEDIUM,15,23.3,45.9,780.9,FALSE,43.5,113,1.1
2019,Mexico Grand Prix,MAG,17,1.23.911,6,1,MEDIUM,16,23.3,45.9,780.9,FALSE,43.5,113,1.1
2019,Mexico Grand Prix,KUB,20,1.24.661,6,1,MEDIUM,17,23.3,45.9,780.9,FALSE,43.5,113,1.1
2018,Mexico Grand Prix,GAS,20,1.42.148,6,2,SUPERSOFT,19,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,RUS,19,1.24.069,6,1,MEDIUM,18,23.3,45.9,780.9,FALSE,43.5,113,1.1
2019,Mexico Grand Prix,GRO,18,1.24.548,6,1,MEDIUM,19,23.3,45.9,780.9,FALSE,43.5,113,1.1
2018,Mexico Grand Prix,VER,2,1.21.177,7,1,ULTRASOFT,1,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,HAM,3,1.20.995,7,1,ULTRASOFT,2,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,RIC,1,1.21.322,7,1,ULTRASOFT,3,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,VER,4,1.42.317,6,2,HARD,20,23.3,45.9,780.9,FALSE,43.5,113,1.1
2018,Mexico Grand Prix,VET,4,1.21.918,7,1,ULTRASOFT,4,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,BOT,5,1.22.650,7,1,ULTRASOFT,5,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,RAI,6,1.22.305,7,1,ULTRASOFT,6,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,SAI,8,1.23.136,7,1,HYPERSOFT,7,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,HUL,7,1.23.294,7,1,HYPERSOFT,8,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,LEC,9,1.23.750,7,1,HYPERSOFT,9,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,ERI,10,1.24.167,7,1,HYPERSOFT,10,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,PER,13,1.24.256,7,1,SUPERSOFT,11,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,LEC,1,1.22.056,7,1,MEDIUM,1,23.3,45.2,780.8,FALSE,43.2,54,1.1
2018,Mexico Grand Prix,STR,17,1.23.678,7,1,ULTRASOFT,12,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,VET,2,1.22.373,7,1,MEDIUM,2,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,ALB,5,1.22.283,7,1,MEDIUM,3,23.3,45.2,780.8,FALSE,43.2,54,1.1
2018,Mexico Grand Prix,MAG,16,1.23.303,7,1,SUPERSOFT,13,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,HAM,3,1.21.830,7,1,MEDIUM,4,23.3,45.2,780.8,FALSE,43.2,54,1.1
2018,Mexico Grand Prix,VAN,15,1.23.549,7,1,ULTRASOFT,14,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,SIR,19,1.24.033,7,1,ULTRASOFT,15,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,GRO,18,1.23.935,7,1,SUPERSOFT,16,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,SAI,7,1.23.759,7,1,SOFT,5,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,BOT,6,1.22.767,7,1,MEDIUM,6,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,NOR,8,1.23.716,7,1,SOFT,7,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,KVY,9,1.23.423,7,1,SOFT,8,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,PER,11,1.22.994,7,1,MEDIUM,9,23.3,45.2,780.8,FALSE,43.2,54,1.1
2018,Mexico Grand Prix,HAR,14,1.22.847,7,2,ULTRASOFT,17,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,GAS,10,1.23.617,7,1,SOFT,10,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,RIC,13,1.23.346,7,1,HARD,11,23.3,45.2,780.8,FALSE,43.2,54,1.1
2018,Mexico Grand Prix,OCO,11,1.22.890,7,2,SUPERSOFT,18,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,HUL,12,1.23.330,7,1,MEDIUM,12,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,STR,16,1.23.545,7,1,MEDIUM,13,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,GIO,15,1.23.599,7,1,MEDIUM,14,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,RAI,14,1.23.886,7,1,MEDIUM,15,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,MAG,17,1.24.084,7,1,MEDIUM,16,23.3,45.2,780.8,FALSE,43.2,54,1.1
2018,Mexico Grand Prix,GAS,20,1.23.375,7,2,SUPERSOFT,19,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,KUB,20,1.24.656,7,1,MEDIUM,17,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,RUS,19,1.24.487,7,1,MEDIUM,18,23.3,45.2,780.8,FALSE,43.2,54,1.1
2019,Mexico Grand Prix,GRO,18,1.25.065,7,1,MEDIUM,19,23.3,45.2,780.8,FALSE,43.2,54,1.1
2018,Mexico Grand Prix,VER,2,1.20.923,8,1,ULTRASOFT,1,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,HAM,3,1.21.530,8,1,ULTRASOFT,2,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,VER,4,1.20.601,7,2,HARD,20,23.3,45.5,780.7,FALSE,43.5,88,0.7
2018,Mexico Grand Prix,RIC,1,1.21.609,8,1,ULTRASOFT,3,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,VET,4,1.21.872,8,1,ULTRASOFT,4,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,BOT,5,1.22.572,8,1,ULTRASOFT,5,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,RAI,6,1.22.801,8,1,ULTRASOFT,6,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,SAI,8,1.23.611,8,1,HYPERSOFT,7,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,HUL,7,1.23.574,8,1,HYPERSOFT,8,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,LEC,9,1.23.531,8,1,HYPERSOFT,9,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,LEC,1,1.22.077,8,1,MEDIUM,1,23.3,45.5,780.7,FALSE,43.5,88,0.7
2018,Mexico Grand Prix,ERI,10,1.24.898,8,1,HYPERSOFT,10,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,VET,2,1.21.637,8,1,MEDIUM,2,23.3,45.5,780.7,FALSE,43.5,88,0.7
2018,Mexico Grand Prix,PER,13,1.24.826,8,1,SUPERSOFT,11,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,ALB,5,1.21.715,8,1,MEDIUM,3,23.3,45.5,780.7,FALSE,43.5,88,0.7
2018,Mexico Grand Prix,STR,17,1.24.210,8,1,ULTRASOFT,12,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,HAM,3,1.21.815,8,1,MEDIUM,4,23.3,45.5,780.7,FALSE,43.5,88,0.7
2018,Mexico Grand Prix,MAG,16,1.23.592,8,1,SUPERSOFT,13,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,VAN,15,1.23.756,8,1,ULTRASOFT,14,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,SIR,19,1.24.385,8,1,ULTRASOFT,15,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,BOT,6,1.21.164,8,1,MEDIUM,5,23.3,45.5,780.7,FALSE,43.5,88,0.7
2018,Mexico Grand Prix,GRO,18,1.24.447,8,1,SUPERSOFT,16,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,SAI,7,1.24.474,8,1,SOFT,6,23.3,45.5,780.7,FALSE,43.5,88,0.7
2019,Mexico Grand Prix,NOR,8,1.23.271,8,1,SOFT,7,23.3,45.5,780.7,FALSE,43.5,88,0.7
2019,Mexico Grand Prix,KVY,9,1.23.278,8,1,SOFT,8,23.3,45.5,780.7,FALSE,43.5,88,0.7
2019,Mexico Grand Prix,PER,11,1.23.162,8,1,MEDIUM,9,23.3,45.5,780.7,FALSE,43.5,88,0.7
2018,Mexico Grand Prix,HAR,14,1.23.083,8,2,ULTRASOFT,17,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,OCO,11,1.23.142,8,2,SUPERSOFT,18,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,RIC,13,1.23.522,8,1,HARD,10,23.3,45.5,780.7,FALSE,43.5,88,0.7
2019,Mexico Grand Prix,GAS,10,1.24.988,8,1,SOFT,11,23.3,45.5,780.7,FALSE,43.5,88,0.7
2019,Mexico Grand Prix,HUL,12,1.24.345,8,1,MEDIUM,12,23.3,45.5,780.7,FALSE,43.5,88,0.7
2019,Mexico Grand Prix,STR,16,1.23.888,8,1,MEDIUM,13,23.3,45.5,780.7,FALSE,43.5,88,0.7
2019,Mexico Grand Prix,GIO,15,1.23.899,8,1,MEDIUM,14,23.3,45.5,780.7,FALSE,43.5,88,0.7
2019,Mexico Grand Prix,RAI,14,1.23.735,8,1,MEDIUM,15,23.3,45.5,780.7,FALSE,43.5,88,0.7
2019,Mexico Grand Prix,MAG,17,1.24.214,8,1,MEDIUM,16,23.4,44.7,780.7,FALSE,43.7,204,2
2018,Mexico Grand Prix,GAS,20,1.23.413,8,2,SUPERSOFT,19,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,KUB,20,1.24.252,8,1,MEDIUM,17,23.4,44.7,780.7,FALSE,43.7,204,2
2019,Mexico Grand Prix,RUS,19,1.24.278,8,1,MEDIUM,18,23.4,44.7,780.7,FALSE,43.7,204,2
2019,Mexico Grand Prix,GRO,18,1.24.644,8,1,MEDIUM,19,23.4,44.7,780.7,FALSE,43.7,204,2
2018,Mexico Grand Prix,VER,2,1.21.249,9,1,ULTRASOFT,1,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,HAM,3,1.22.232,9,1,ULTRASOFT,2,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,VER,4,1.21.145,8,2,HARD,20,23.4,44.7,780.7,FALSE,43.7,204,2
2018,Mexico Grand Prix,RIC,1,1.21.878,9,1,ULTRASOFT,3,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,VET,4,1.22.007,9,1,ULTRASOFT,4,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,BOT,5,1.23.042,9,1,ULTRASOFT,5,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,RAI,6,1.23.088,9,1,ULTRASOFT,6,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,SAI,8,1.23.850,9,1,HYPERSOFT,7,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,HUL,7,1.24.074,9,1,HYPERSOFT,8,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,LEC,9,1.24.493,9,1,HYPERSOFT,9,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,LEC,1,1.21.736,9,1,MEDIUM,1,23.4,44.7,780.7,FALSE,43.7,204,2
2019,Mexico Grand Prix,VET,2,1.21.845,9,1,MEDIUM,2,23.4,44.7,780.7,FALSE,43.7,204,2
2019,Mexico Grand Prix,ALB,5,1.22.066,9,1,MEDIUM,3,23.4,44.7,780.7,FALSE,43.7,204,2
2018,Mexico Grand Prix,ERI,10,1.24.855,9,1,HYPERSOFT,10,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,HAM,3,1.21.854,9,1,MEDIUM,4,23.4,44.7,780.7,FALSE,43.7,204,2
2018,Mexico Grand Prix,PER,13,1.24.762,9,1,SUPERSOFT,11,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,STR,17,1.24.958,9,1,ULTRASOFT,12,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,MAG,16,1.24.422,9,1,SUPERSOFT,13,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,VAN,15,1.23.988,9,1,ULTRASOFT,14,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,BOT,6,1.21.665,9,1,MEDIUM,5,23.3,46,780.7,FALSE,43.7,163,1.2
2018,Mexico Grand Prix,SIR,19,1.24.640,9,1,ULTRASOFT,15,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,GRO,18,1.24.756,9,1,SUPERSOFT,16,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,SAI,7,1.23.679,9,1,SOFT,6,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,NOR,8,1.23.546,9,1,SOFT,7,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,KVY,9,1.24.154,9,1,SOFT,8,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,PER,11,1.24.019,9,1,MEDIUM,9,23.3,46,780.7,FALSE,43.7,163,1.2
2018,Mexico Grand Prix,HAR,14,1.23.403,9,2,ULTRASOFT,17,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,OCO,11,1.23.359,9,2,SUPERSOFT,18,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,RIC,13,1.23.355,9,1,HARD,10,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,HUL,12,1.23.556,9,1,MEDIUM,11,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,STR,16,1.23.585,9,1,MEDIUM,12,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,RAI,14,1.23.458,9,1,MEDIUM,13,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,GAS,10,1.26.599,9,1,SOFT,14,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,GIO,15,1.25.422,9,1,MEDIUM,15,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,MAG,17,1.24.394,9,1,MEDIUM,16,23.3,46,780.7,FALSE,43.7,163,1.2
2018,Mexico Grand Prix,GAS,20,1.22.896,9,2,SUPERSOFT,19,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,KUB,20,1.24.087,9,1,MEDIUM,17,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,RUS,19,1.24.100,9,1,MEDIUM,18,23.3,46,780.7,FALSE,43.7,163,1.2
2019,Mexico Grand Prix,GRO,18,1.24.394,9,1,MEDIUM,19,23.3,46,780.7,FALSE,43.7,163,1.2
2018,Mexico Grand Prix,VER,2,1.21.634,10,1,ULTRASOFT,1,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,VER,4,1.21.117,9,2,HARD,20,23.3,46,780.7,FALSE,43.7,163,1.2
2018,Mexico Grand Prix,HAM,3,1.23.130,10,1,ULTRASOFT,2,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,RIC,1,1.22.510,10,1,ULTRASOFT,3,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,VET,4,1.22.024,10,1,ULTRASOFT,4,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,BOT,5,1.23.308,10,1,ULTRASOFT,5,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,RAI,6,1.23.775,10,1,ULTRASOFT,6,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,HUL,7,1.24.722,10,1,HYPERSOFT,8,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,LEC,1,1.21.843,10,1,MEDIUM,1,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,VET,2,1.21.767,10,1,MEDIUM,2,23.3,46.3,780.7,FALSE,43.7,109,0.9
2018,Mexico Grand Prix,LEC,9,1.25.654,10,1,HYPERSOFT,9,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,ALB,5,1.21.568,10,1,MEDIUM,3,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,HAM,3,1.21.626,10,1,MEDIUM,4,23.3,46.3,780.7,FALSE,43.7,109,0.9
2018,Mexico Grand Prix,ERI,10,1.25.817,10,1,HYPERSOFT,10,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,PER,13,1.25.542,10,1,SUPERSOFT,11,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,MAG,16,1.24.403,10,1,SUPERSOFT,12,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,BOT,6,1.21.741,10,1,MEDIUM,5,23.3,46.3,780.7,FALSE,43.7,109,0.9
2018,Mexico Grand Prix,VAN,15,1.25.109,10,1,ULTRASOFT,13,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,STR,17,1.30.579,10,1,ULTRASOFT,14,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,SIR,19,1.25.317,10,1,ULTRASOFT,15,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,SAI,7,1.23.588,10,1,SOFT,6,23.3,46.3,780.7,FALSE,43.7,109,0.9
2018,Mexico Grand Prix,GRO,18,1.25.161,10,1,SUPERSOFT,16,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,NOR,8,1.23.523,10,1,SOFT,7,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,PER,11,1.23.026,10,1,MEDIUM,8,23.3,46.3,780.7,FALSE,43.7,109,0.9
2018,Mexico Grand Prix,HAR,14,1.23.851,10,2,ULTRASOFT,17,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,RIC,13,1.23.507,10,1,HARD,9,23.3,46.3,780.7,FALSE,43.7,109,0.9
2018,Mexico Grand Prix,OCO,11,1.23.641,10,2,SUPERSOFT,18,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,HUL,12,1.22.691,10,1,MEDIUM,10,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,KVY,9,1.27.899,10,1,SOFT,11,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,STR,16,1.23.071,10,1,MEDIUM,12,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,RAI,14,1.23.053,10,1,MEDIUM,13,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,GIO,15,1.23.498,10,1,MEDIUM,14,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,MAG,17,1.24.213,10,1,MEDIUM,15,23.3,46.3,780.7,FALSE,43.7,109,0.9
2018,Mexico Grand Prix,GAS,20,1.23.010,10,2,SUPERSOFT,19,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,KUB,20,1.23.907,10,1,MEDIUM,16,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,RUS,19,1.24.208,10,1,MEDIUM,17,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,GRO,18,1.24.147,10,1,MEDIUM,18,23.3,46.3,780.7,FALSE,43.7,109,0.9
2019,Mexico Grand Prix,GAS,10,1.41.098,10,2,HARD,19,23.4,45.6,780.7,FALSE,44.7,164,1.1
2018,Mexico Grand Prix,VER,2,1.22.291,11,1,ULTRASOFT,1,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,VER,4,1.21.546,10,2,HARD,20,23.4,45.6,780.7,FALSE,44.7,164,1.1
2018,Mexico Grand Prix,RIC,1,1.23.433,11,1,ULTRASOFT,2,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,VET,4,1.22.495,11,1,ULTRASOFT,3,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,HAM,3,1.26.983,11,1,ULTRASOFT,4,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,RAI,6,1.24.314,11,1,ULTRASOFT,5,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,BOT,5,1.26.778,11,1,ULTRASOFT,6,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,LEC,1,1.21.558,11,1,MEDIUM,1,23.4,45.6,780.7,FALSE,44.7,164,1.1
2018,Mexico Grand Prix,HUL,7,1.24.845,11,1,HYPERSOFT,7,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,SAI,8,1.27.476,11,1,HYPERSOFT,8,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,VET,2,1.21.977,11,1,MEDIUM,2,23.4,45.6,780.7,FALSE,44.7,164,1.1
2019,Mexico Grand Prix,ALB,5,1.21.467,11,1,MEDIUM,3,23.4,45.6,780.7,FALSE,44.7,164,1.1
2018,Mexico Grand Prix,LEC,9,1.25.372,11,1,HYPERSOFT,9,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,BOT,6,1.21.621,11,1,MEDIUM,5,23.4,45.6,780.7,FALSE,44.7,164,1.1
2018,Mexico Grand Prix,ERI,10,1.27.202,11,1,HYPERSOFT,10,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,PER,13,1.27.347,11,1,SUPERSOFT,11,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,MAG,16,1.26.475,11,1,SUPERSOFT,12,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,VAN,15,1.24.899,11,1,ULTRASOFT,13,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,SAI,7,1.23.449,11,1,SOFT,6,23.4,45.6,780.7,FALSE,44.7,164,1.1
2018,Mexico Grand Prix,GRO,18,1.24.336,11,1,SUPERSOFT,14,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,NOR,8,1.23.831,11,1,SOFT,7,23.6,45,780.7,FALSE,44.7,91,1.3
2019,Mexico Grand Prix,PER,11,1.22.699,11,1,MEDIUM,8,23.6,45,780.7,FALSE,44.7,91,1.3
2019,Mexico Grand Prix,RIC,13,1.22.365,11,1,HARD,9,23.6,45,780.7,FALSE,44.7,91,1.3
2018,Mexico Grand Prix,SIR,19,1.29.982,11,1,ULTRASOFT,15,19.5,52.8,784.6,FALSE,33.4,273,1.9
2018,Mexico Grand Prix,HAR,14,1.24.449,11,2,ULTRASOFT,16,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,HUL,12,1.22.730,11,1,MEDIUM,10,23.6,45,780.7,FALSE,44.7,91,1.3
2018,Mexico Grand Prix,OCO,11,1.24.130,11,2,SUPERSOFT,17,19.5,52.8,784.6,FALSE,33.4,273,1.9
2019,Mexico Grand Prix,STR,16,1.23.301,11,1,MEDIUM,11,23.6,45,780.7,FALSE,44.7,91,1.3
2019,Mexico Grand Prix,RAI,14,1.23.362,11,1,MEDIUM,12,23.6,45,780.7,FALSE,44.7,91,1.3
2019,Mexico Grand Prix,GIO,15,1.23.368,11,1,MEDIUM,13,23.6,45,780.7,FALSE,44.7,91,1.3
